KODE KELURAHAN,WILAYAH KOTA,KECAMATAN,KELURAHAN,SASARAN,BELUM VAKSIN,DOSIS 1,DOSIS 2,TOTAL VAKSIN,TANGGAL
3171031007,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,22717,4304,18413,15715,34128,2021-11-16
3172021004,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,29876,5931,23945,20001,43946,2021-11-16
3172021006,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,71805,12286,59519,52387,111906,2021-11-16
3172021002,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,63031,10962,52069,45531,97600,2021-11-16
3175091004,JAKARTA TIMUR,CIRACAS,SUSUKAN,38257,7133,31124,26217,57341,2021-11-16
3173031001,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,14348,2591,11757,10149,21906,2021-11-16
3173041001,JAKARTA BARAT,TAMBORA,TAMBORA,10204,2187,8017,6487,14504,2021-11-16
3173041004,JAKARTA BARAT,TAMBORA,TANAH SEREAL,26387,4429,21958,18546,40504,2021-11-16
3171081004,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,37693,7117,30576,24965,55541,2021-11-16
3173031004,JAKARTA BARAT,TAMAN SARI,TANGKI,13324,2182,11142,9480,20622,2021-11-16
3174091005,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,39770,6686,33084,27675,60759,2021-11-16
3173021005,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,25337,4781,20556,18300,38856,2021-11-16
3173021002,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,17010,2843,14167,12797,26964,2021-11-16
3172021001,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,34588,7077,27511,22619,50130,2021-11-16
3174011002,JAKARTA SELATAN,TEBET,TEBET BARAT,21194,3392,17802,15771,33573,2021-11-16
3174011001,JAKARTA SELATAN,TEBET,TEBET TIMUR,18199,2898,15301,13891,29192,2021-11-16
3173061003,JAKARTA BARAT,KALI DERES,TEGAL ALUR,83647,17132,66515,55339,121854,2021-11-16
3174031004,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,32401,7064,25337,19984,45321,2021-11-16
3173021003,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,29605,5399,24206,20919,45125,2021-11-16
3172031005,JAKARTA UTARA,KOJA,TUGU SELATAN,39122,8635,30487,24814,55301,2021-11-16
3172031002,JAKARTA UTARA,KOJA,TUGU UTARA,67670,15801,51869,41389,93258,2021-11-16
3175061006,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,29934,5093,24841,21199,46040,2021-11-16
3174101005,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,40544,9007,31537,26149,57686,2021-11-16
3175011006,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,33511,5959,27552,22964,50516,2021-11-16
3175011002,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,28169,5792,22377,18469,40846,2021-11-16
3171031008,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,29208,5769,23439,19110,42549,2021-11-16
3172021007,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,44401,8076,36325,29551,65876,2021-11-16
3173021007,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,38934,8024,30910,26215,57125,2021-11-16
3172051003,JAKARTA UTARA,PADEMANGAN,ANCOL,23947,5718,18229,15086,33315,2021-11-17
3173041007,JAKARTA BARAT,TAMBORA,ANGKE,29381,6141,23240,18966,42206,2021-11-17
3175041005,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,29074,7122,21952,17476,39428,2021-11-17
3175031003,JAKARTA TIMUR,JATINEGARA,BALI MESTER,9752,2012,7740,6573,14313,2021-11-17
3175101006,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,26285,4779,21506,18150,39656,2021-11-17
3174031002,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,21566,4499,17067,14282,31349,2021-11-17
3175051002,JAKARTA TIMUR,PASAR REBO,BARU,23886,3899,19987,17341,37328,2021-11-17
3175041004,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,47898,11425,36473,29674,66147,2021-11-17
3171071002,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,21494,4290,17204,14801,32005,2021-11-17
3175031002,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,36689,8680,28009,22710,50719,2021-11-17
3174101002,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,53098,10528,42570,37009,79579,2021-11-17
3174011005,JAKARTA SELATAN,TEBET,BUKIT DURI,34183,6761,27422,23019,50441,2021-11-17
3171041006,JAKARTA PUSAT,SENEN,BUNGUR,18144,3716,14428,12006,26434,2021-11-17
3175061007,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,57724,11668,46056,38218,84274,2021-11-17
3175061004,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,58287,11265,47022,39378,86400,2021-11-17
3175041007,JAKARTA TIMUR,KRAMAT JATI,CAWANG,32762,6926,25836,20918,46754,2021-11-17
3175101008,JAKARTA TIMUR,CIPAYUNG,CEGER,18932,3628,15304,12879,28183,2021-11-17
3171031006,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,32581,6092,26489,21154,47643,2021-11-17
3171051002,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,35885,7546,28339,24386,52725,2021-11-17
3171051001,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,24292,4933,19359,17060,36419,2021-11-17
3173011001,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,66284,13007,53277,45898,99175,2021-11-17
3173011006,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,81027,15749,65278,54629,119907,2021-11-17
3175091002,JAKARTA TIMUR,CIRACAS,CIBUBUR,66364,11252,55112,47018,102130,2021-11-17
3171011002,JAKARTA PUSAT,GAMBIR,CIDENG,15390,2979,12411,10905,23316,2021-11-17
3174091003,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,38497,6358,32139,26857,58996,2021-11-17
3175051003,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,41419,7569,33850,28500,62350,2021-11-17
3171061003,JAKARTA PUSAT,MENTENG,CIKINI,8274,1473,6801,5445,12246,2021-11-17
3174081006,JAKARTA SELATAN,PANCORAN,CIKOKO,10547,1797,8750,7629,16379,2021-11-17
3174061001,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,51752,8983,42769,37635,80404,2021-11-17
3174041003,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,25145,4538,20607,17699,38306,2021-11-17
3175101002,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,27635,4834,22801,19555,42356,2021-11-17
3175041006,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,40181,8458,31723,26068,57791,2021-11-17
3172041001,JAKARTA UTARA,CILINCING,CILINCING,43609,10306,33303,26095,59398,2021-11-17
3175101001,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,26104,4487,21617,18642,40259,2021-11-17
3174091006,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,38303,6236,32067,27225,59292,2021-11-17
3174061005,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,26704,5044,21660,19172,40832,2021-11-17
3174071010,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,34102,6401,27701,23382,51083,2021-11-17
3175021003,JAKARTA TIMUR,PULO GADUNG,CIPINANG,39306,7120,32186,26995,59181,2021-11-17
3175031007,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,35212,8224,26988,21386,48374,2021-11-17
3175031008,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,45319,10511,34808,27415,62223,2021-11-17
3175031005,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,32824,7047,25777,22086,47863,2021-11-17
3175081005,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,42308,8074,34234,29266,63500,2021-11-17
3175031006,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,55243,11564,43679,35815,79494,2021-11-17
3174051003,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,39937,8334,31603,25845,57448,2021-11-17
3175091001,JAKARTA TIMUR,CIRACAS,CIRACAS,64594,11662,52932,44285,97217,2021-11-17
3175041003,JAKARTA TIMUR,KRAMAT JATI,DUKUH,24609,4526,20083,16749,36832,2021-11-17
3175071001,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,61160,12733,48427,40609,89036,2021-11-17
3174081004,JAKARTA SELATAN,PANCORAN,DUREN TIGA,28319,5571,22748,19191,41939,2021-11-17
3173051005,JAKARTA BARAT,KEBON JERUK,DURI KEPA,60138,11657,48481,42049,90530,2021-11-17
3173011002,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,77923,16389,61534,49812,111346,2021-11-17
3171011006,JAKARTA PUSAT,GAMBIR,DURI PULO,19610,4091,15519,12570,28089,2021-11-17
3173041011,JAKARTA BARAT,TAMBORA,DURI SELATAN,14259,2504,11755,10033,21788,2021-11-17
3173041003,JAKARTA BARAT,TAMBORA,DURI UTARA,19844,3533,16311,13520,29831,2021-11-17
3171081003,JAKARTA PUSAT,JOHAR BARU,GALUR,18243,3543,14700,11977,26677,2021-11-17
3171011001,JAKARTA PUSAT,GAMBIR,GAMBIR,2191,454,1737,1515,3252,2021-11-17
3174061004,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,22119,4179,17940,15409,33349,2021-11-17
3174071009,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,39922,7812,32110,27441,59551,2021-11-17
3175051001,JAKARTA TIMUR,PASAR REBO,GEDONG,35755,7069,28686,24416,53102,2021-11-17
3171071001,JAKARTA PUSAT,TANAH ABANG,GELORA,3127,604,2523,2194,4717,2021-11-17
3173031007,JAKARTA BARAT,TAMAN SARI,GLODOK,7837,1167,6670,6009,12679,2021-11-17
3171061004,JAKARTA PUSAT,MENTENG,GONDANGDIA,4100,908,3192,2918,6110,2021-11-17
3173021001,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,16876,3309,13567,11569,25136,2021-11-17
3174051005,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,44251,8711,35540,29601,65141,2021-11-17
3174051004,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,42494,8562,33932,28332,62264,2021-11-17
3174021007,JAKARTA SELATAN,SETIA BUDI,GUNTUR,3985,736,3249,2880,6129,2021-11-17
3174071002,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,9436,1732,7704,6886,14590,2021-11-17
3171031005,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,19199,3777,15422,13072,28494,2021-11-17
3171021004,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,16650,2901,13749,12326,26075,2021-11-17
3175081004,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,28363,3622,24741,22667,47408,2021-11-17
3171031003,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,22557,4474,18083,14904,32987,2021-11-17
3174091001,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,62389,10097,52292,44220,96512,2021-11-17
3175021007,JAKARTA TIMUR,PULO GADUNG,JATI,32757,6048,26709,23343,50052,2021-11-17
3174041002,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,37502,7244,30258,25726,55984,2021-11-17
3173071004,JAKARTA BARAT,PALMERAH,JATI PULO,28738,5638,23100,18630,41730,2021-11-17
3175061001,JAKARTA TIMUR,CAKUNG,JATINEGARA,84160,17613,66547,55332,121879,2021-11-17
3175021004,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,24632,4328,20304,16689,36993,2021-11-17
3173021004,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,30266,5451,24815,21890,46705,2021-11-17
3173021006,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,38246,6919,31327,27435,58762,2021-11-17
3173041006,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,29314,7018,22296,17588,39884,2021-11-17
3173041008,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,21021,4786,16235,12977,29212,2021-11-17
3173081005,JAKARTA BARAT,KEMBANGAN,JOGLO,40839,8066,32773,27941,60714,2021-11-17
3171081001,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,37488,6872,30616,26045,56661,2021-11-17
3173041002,JAKARTA BARAT,TAMBORA,KALI ANYAR,23856,4650,19206,15470,34676,2021-11-17
3172041004,JAKARTA UTARA,CILINCING,KALIBARU,67684,18300,49384,35336,84720,2021-11-17
3174081002,JAKARTA SELATAN,PANCORAN,KALIBATA,41994,9414,32580,26763,59343,2021-11-17
3173061001,JAKARTA BARAT,KALI DERES,KALIDERES,72447,14328,58119,49512,107631,2021-11-17
3175051004,JAKARTA TIMUR,PASAR REBO,KALISARI,43212,7605,35607,30305,65912,2021-11-17
3173061004,JAKARTA BARAT,KALI DERES,KAMAL,53783,12369,41414,33473,74887,2021-11-17
3172011002,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,12930,2277,10653,9112,19765,2021-11-17
3171071007,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,11358,2431,8927,6955,15882,2021-11-17
3175031001,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,25717,5790,19927,15671,35598,2021-11-17
3171081002,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,21237,3477,17760,14338,32098,2021-11-17
3175041002,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,43993,10859,33134,26767,59901,2021-11-17
3173011005,JAKARTA BARAT,CENGKARENG,KAPUK,134466,31903,102563,83689,186252,2021-11-17
3172011003,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,35781,6771,29010,25595,54605,2021-11-17
3171021002,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,25761,4846,20915,17733,38648,2021-11-17
3174021004,JAKARTA SELATAN,SETIA BUDI,KARET,9623,1834,7789,6546,14335,2021-11-17
3174021003,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,16055,3079,12976,11101,24077,2021-11-17
3174021002,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,2770,550,2220,1972,4192,2021-11-17
3171071003,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,19271,3673,15598,12847,28445,2021-11-17
3171021003,JAKARTA PUSAT,SAWAH BESAR,KARTINI,22292,4135,18157,15697,33854,2021-11-17
3175011003,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,25284,5249,20035,16130,36165,2021-11-17
3175021006,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,40696,7586,33110,29158,62268,2021-11-17
3173031006,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,17387,3196,14191,11744,25935,2021-11-17
3174041007,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,44552,8705,35847,29929,65776,2021-11-17
3174051006,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,41212,7561,33651,28889,62540,2021-11-17
3174051001,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,42422,8683,33739,28081,61820,2021-11-17
3174011004,JAKARTA SELATAN,TEBET,KEBON BARU,35165,6524,28641,24319,52960,2021-11-17
3172021005,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,50952,10158,40794,34275,75069,2021-11-17
3173051001,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,53887,10874,43013,35232,78245,2021-11-17
3171071006,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,21531,5070,16461,13134,29595,2021-11-17
3171011005,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,10163,2024,8139,6908,15047,2021-11-17
3171031002,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,30019,5941,24078,19866,43944,2021-11-17
3175011005,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,16490,3173,13317,11116,24433,2021-11-17
3171071005,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,32206,8536,23670,17803,41473,2021-11-17
3175081003,JAKARTA TIMUR,MAKASAR,KEBON PALA,46614,9023,37591,31580,69171,2021-11-17
3171061005,JAKARTA PUSAT,MENTENG,KEBON SIRIH,12299,2608,9691,7858,17549,2021-11-17
3173011004,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,32612,6224,26388,22369,48757,2021-11-17
3173051007,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,32165,5811,26354,21947,48301,2021-11-17
3173051006,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,45740,8628,37112,31557,68669,2021-11-17
3173051004,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,23565,4545,19020,15975,34995,2021-11-17
3175091003,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,46875,7869,39006,33300,72306,2021-11-17
3172061003,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,35717,6155,29562,26821,56383,2021-11-17
3172061001,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,33592,5083,28509,26534,55043,2021-11-17
3173071005,JAKARTA BARAT,PALMERAH,KEMANGGISAN,32139,5998,26141,22254,48395,2021-11-17
3171031001,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,20708,4095,16613,13772,30385,2021-11-17
3173081006,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,27130,5622,21508,18714,40222,2021-11-17
3173081001,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,54451,11763,42688,35753,78441,2021-11-17
3171041002,JAKARTA PUSAT,SENEN,KENARI,9579,1843,7736,6633,14369,2021-11-17
3173041005,JAKARTA BARAT,TAMBORA,KERENDANG,19973,3998,15975,13078,29053,2021-11-17
3175071003,JAKARTA TIMUR,DUREN SAWIT,KLENDER,69978,16221,53757,43286,97043,2021-11-17
3172031001,JAKARTA UTARA,KOJA,KOJA,28175,6278,21897,17869,39766,2021-11-17
3173071006,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,21158,4113,17045,13493,30538,2021-11-17
3173071003,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,24995,5106,19889,15567,35456,2021-11-17
3171041004,JAKARTA PUSAT,SENEN,KRAMAT,28835,6855,21980,16889,38869,2021-11-17
3175041001,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,34144,7132,27012,22146,49158,2021-11-17
3174071003,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,14413,2751,11662,10126,21788,2021-11-17
3173031002,JAKARTA BARAT,TAMAN SARI,KRUKUT,19244,3585,15659,12838,28497,2021-11-17
3174031005,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,12785,2301,10484,8771,19255,2021-11-17
3174021008,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,6008,1177,4831,4153,8984,2021-11-17
3171041005,JAKARTA PUSAT,SENEN,KWITANG,15486,3400,12086,9789,21875,2021-11-17
3172031003,JAKARTA UTARA,KOJA,LAGOA,59065,13801,45264,36134,81398,2021-11-17
3174061002,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,37626,6997,30629,27132,57761,2021-11-17
3174091004,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,53946,9514,44432,36762,81194,2021-11-17
3175101007,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,63547,11809,51738,43335,95073,2021-11-17
3175081001,JAKARTA TIMUR,MAKASAR,MAKASAR,34390,6198,28192,24288,52480,2021-11-17
3175071006,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,30927,5205,25722,22310,48032,2021-11-17
3175071005,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,27530,4492,23038,20070,43108,2021-11-17
3174031001,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,18159,3667,14492,12106,26598,2021-11-17
3173031005,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,7707,1281,6426,5703,12129,2021-11-17
3171021005,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,27442,5607,21835,18697,40532,2021-11-17
3174011007,JAKARTA SELATAN,TEBET,MANGGARAI,28373,4915,23458,19297,42755,2021-11-17
3174011006,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,23075,3892,19183,16278,35461,2021-11-17
3173031003,JAKARTA BARAT,TAMAN SARI,MAPHAR,16461,3018,13443,11320,24763,2021-11-17
3172041003,JAKARTA UTARA,CILINCING,MARUNDA,28943,6460,22483,17046,39529,2021-11-17
3174071001,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,2627,502,2125,1958,4083,2021-11-17
3171061001,JAKARTA PUSAT,MENTENG,MENTENG,25624,5517,20107,16115,36222,2021-11-17
3174021005,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,27816,4922,22894,19334,42228,2021-11-17
3174011003,JAKARTA SELATAN,TEBET,MENTENG DALAM,36028,6914,29114,24851,53965,2021-11-17
3173081003,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,32130,6497,25633,21842,47475,2021-11-17
3173081002,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,43752,8881,34871,30564,65435,2021-11-17
3175101004,JAKARTA TIMUR,CIPAYUNG,MUNJUL,23871,4297,19574,16711,36285,2021-11-17
3172051002,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,74240,17146,57094,46615,103709,2021-11-17
3172051001,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,37736,6592,31144,27647,58791,2021-11-17
3175011004,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,19769,4011,15758,12827,28585,2021-11-17
3173071001,JAKARTA BARAT,PALMERAH,PALMERAH,63011,13073,49938,41133,91071,2021-11-17
3174081001,JAKARTA SELATAN,PANCORAN,PANCORAN,19421,3841,15580,13038,28618,2021-11-17
3172021003,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,39097,7561,31536,26136,57672,2021-11-17
3171021001,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,12035,2275,9760,8790,18550,2021-11-17
3174021006,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,26752,5158,21594,18040,39634,2021-11-17
3174041001,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,24821,4615,20206,17491,37697,2021-11-17
3171041003,JAKARTA PUSAT,SENEN,PASEBAN,23533,4818,18715,15484,34199,2021-11-17
3173061005,JAKARTA BARAT,KALI DERES,PEGADUNGAN,75587,14573,61014,52698,113712,2021-11-17
3171061002,JAKARTA PUSAT,MENTENG,PEGANGSAAN,23455,4975,18480,14394,32874,2021-11-17
3172061002,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,49976,8167,41809,38053,79862,2021-11-17
3172011004,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,74578,15226,59352,51582,110934,2021-11-17
3174041006,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,37346,7139,30207,25608,55815,2021-11-17
3174041005,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,57656,12548,45108,37363,82471,2021-11-17
3175051005,JAKARTA TIMUR,PASAR REBO,PEKAYON,43250,7730,35520,29893,65413,2021-11-17
3173041009,JAKARTA BARAT,TAMBORA,PEKOJAN,23587,4422,19165,16292,35457,2021-11-17
3174031003,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,43522,8397,35125,29752,64877,2021-11-17
3174081005,JAKARTA SELATAN,PANCORAN,PENGADEGAN,21478,3902,17576,15142,32718,2021-11-17
3175061003,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,99255,22506,76749,61921,138670,2021-11-17
3172011001,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,88308,22351,65957,51489,117446,2021-11-17
3174101001,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,27545,4662,22883,19845,42728,2021-11-17
3171071004,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,33271,8655,24616,18873,43489,2021-11-17
3174071008,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,11499,2195,9304,8028,17332,2021-11-17
3171011004,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,14692,3262,11430,9772,21202,2021-11-17
3171011003,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,17458,3718,13740,11439,25179,2021-11-17
3174101004,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,37187,7550,29637,25241,54878,2021-11-17
3174101003,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,53716,11361,42355,35556,77911,2021-11-17
3175081002,JAKARTA TIMUR,MAKASAR,PINANG RANTI,27198,5809,21389,17795,39184,2021-11-17
3173031008,JAKARTA BARAT,TAMAN SARI,PINANGSIA,10729,1855,8874,7433,16307,2021-11-17
3175011001,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,31776,6438,25338,20409,45747,2021-11-17
3175021002,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,41011,7456,33555,28634,62189,2021-11-17
3172011005,JAKARTA UTARA,PENJARINGAN,PLUIT,47783,9113,38670,34191,72861,2021-11-17
3175071002,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,61550,12767,48783,41006,89789,2021-11-17
3175071004,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,72015,14076,57939,50122,108061,2021-11-17
3175071007,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,35367,6533,28834,23268,52102,2021-11-17
3174061003,JAKARTA SELATAN,CILANDAK,PONDOK LABU,46464,7663,38801,34125,72926,2021-11-17
3174051002,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,56169,10617,45552,39372,84924,2021-11-17
3175101003,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,25574,4726,20848,17712,38560,2021-11-17
3101011003,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU HARAPAN,2060,219,1841,1615,3456,2021-11-17
3101011002,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU KELAPA,5528,594,4934,4084,9018,2021-11-17
3101011001,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU PANGGANG,5450,433,5017,4500,9517,2021-11-17
3101021003,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU PARI,2765,192,2573,2432,5005,2021-11-17
3101021002,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU TIDUNG,4553,365,4188,3847,8035,2021-11-17
3101021001,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU UNTUNG JAWA,1941,159,1782,1662,3444,2021-11-17
3174071007,JAKARTA SELATAN,KEBAYORAN BARU,PULO,5835,1001,4834,4461,9295,2021-11-17
3175021001,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,34422,7439,26983,22753,49736,2021-11-17
3175061005,JAKARTA TIMUR,CAKUNG,PULO GEBANG,97301,18469,78832,64686,143518,2021-11-17
3174041004,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,39616,7148,32468,27977,60445,2021-11-17
3175091005,JAKARTA TIMUR,CIRACAS,RAMBUTAN,36771,8474,28297,23230,51527,2021-11-17
3172031006,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,42179,9854,32325,25769,58094,2021-11-17
